brand,year,selling_price,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded
Hyundai,2013,250000,40000,4,1,1,2
Maruti,2017,430000,17000,4,1,1,0
Maruti,2013,400000,125000,1,1,1,2
Maruti,2015,615000,110000,4,1,1,2
Ford,2011,150000,120000,1,1,1,2
Ford,2014,240000,90000,1,1,1,0
Mahindra,2014,800000,90000,1,1,1,0
Hyundai,2015,240000,110000,3,1,1,0
Ford,2014,600000,87000,1,1,1,2
Mahindra,2014,800000,15000,1,1,1,0
Ford,2012,350000,38000,4,1,1,0
Honda,2011,300000,64000,4,1,1,2
Tata,2015,399000,55250,1,1,1,0
Mahindra,2011,300000,110000,1,1,1,0
Maruti,2012,150000,70000,4,1,0,0
Chevrolet,2010,320000,60000,1,1,1,4
Tata,2018,1280000,17000,1,1,1,0
Renault,2017,300000,13000,4,1,1,2
Nissan,2016,1000000,60000,1,1,1,0
Mitsubishi,2012,1090000,120000,1,1,1,2
Tata,2012,450000,97000,1,1,1,2
Tata,2007,60000,130000,4,1,1,2
Maruti,2013,500000,50000,4,1,1,0
Tata,2012,200000,120000,1,1,1,2
Maruti,2006,60000,100000,4,1,1,2
Hyundai,2012,185000,67000,0,0,1,2
Maruti,2015,155000,60000,4,1,1,0
Renault,2016,300000,20000,4,1,1,0
Hyundai,2018,850000,12500,4,1,1,0
Maruti,2019,470000,4000,0,1,1,0
Ford,2019,600000,25000,4,1,1,0
Toyota,2013,700000,70000,1,1,1,2
Maruti,2007,70000,162000,3,1,1,0
Toyota,2010,1250000,205000,1,1,1,2
Audi,2008,650000,70000,4,1,0,4
Hyundai,2018,450000,70000,1,1,1,2
Mahindra,2014,750000,100000,1,1,1,2
Toyota,2013,775000,70000,1,1,1,2
Hyundai,2011,800000,220000,1,1,1,0
Honda,2015,360000,80000,4,1,1,2
Toyota,2010,250000,120000,1,1,1,0
Jeep,2017,1490000,22038,1,1,1,0
Nissan,2013,600000,80000,1,1,1,0
Maruti,2010,120000,90000,4,1,1,0
Tata,2012,320000,140000,1,1,1,2
Mahindra,2011,400000,120000,1,1,1,2
Maruti,2015,302000,60000,1,1,1,0
Maruti,2014,150000,60000,4,1,1,2
Tata,2012,200000,90000,1,1,1,2
Maruti,2008,120000,175000,1,1,1,2
Mahindra,2019,1400000,10000,1,1,1,0
Hyundai,2017,620000,65000,4,1,1,0
Toyota,2012,449000,90000,1,1,1,0
Maruti,2007,100000,70000,4,1,1,0
Hyundai,2018,600000,2500,4,1,1,0
Chevrolet,2012,250000,40000,1,1,1,0
Maruti,2018,550000,63000,4,1,1,0
Skoda,2014,360000,70000,1,1,1,0
Skoda,2012,650000,60000,4,0,0,0
Ford,2012,199000,92000,1,0,1,4
Mahindra,2014,285000,89126,1,1,1,0
Volkswagen,2009,260000,134000,1,1,0,0
Maruti,2019,869999,15000,4,0,0,0
Hyundai,2016,425000,42500,1,0,1,0
Chevrolet,2012,490000,42000,1,0,0,0
Mahindra,2015,750000,70000,1,1,0,2
Honda,2004,125000,110000,4,1,1,4
Fiat,2014,221000,131365,1,1,1,0
Volkswagen,2016,724000,48980,1,0,0,0
Honda,2014,440000,46000,4,0,0,0
Chevrolet,2009,70000,60000,4,1,1,4
Maruti,2015,511000,58000,1,0,1,0
Maruti,2016,790000,22000,1,0,1,0
Hyundai,2017,640000,37000,4,1,1,0
Hyundai,2009,120000,70000,4,1,1,1
Chevrolet,2012,126000,98900,1,1,1,4
Chevrolet,2012,120000,125000,1,1,1,0
Mahindra,2017,650000,60000,1,1,1,0
Hyundai,2014,450000,80000,4,1,1,2
Maruti,2010,110000,80000,0,1,1,1
Mahindra,2017,600000,40000,1,1,1,0
Mahindra,2012,620000,80000,1,1,1,2
Ford,2014,600000,30000,1,1,1,0
Mahindra,2018,795000,35000,1,1,1,0
Tata,2011,300000,180000,1,1,1,4
Renault,2015,495000,60000,1,1,1,0
Tata,2018,1350000,34000,1,1,0,0
Mahindra,2014,350000,145000,1,1,1,0
Datsun,2018,300000,25000,4,1,0,0
Nissan,2018,500000,70000,1,1,1,0
Audi,2017,2575000,36000,1,0,0,0
Honda,2014,345000,58000,4,0,1,0
Tata,2013,220000,100000,1,1,1,0
Maruti,1999,50000,100000,4,1,1,2
Honda,2017,585000,14000,4,0,1,0
Maruti,2018,625000,13800,4,1,0,0
Hyundai,2017,1035000,23000,4,0,0,0
Mahindra,2017,600000,99700,1,1,1,0
Toyota,2019,3100000,5000,1,1,0,0
Honda,2014,650000,49654,1,0,1,0
Hyundai,2016,550000,45457,4,0,1,0
Hyundai,2017,1260000,39221,1,0,1,0
Hyundai,2016,660000,48220,4,0,1,0
Hyundai,2017,700000,11114,4,0,1,0
Hyundai,2008,235000,60208,1,0,1,0
Volkswagen,2013,475000,80000,1,0,1,0
Mercedes-Benz,2008,795000,98600,1,0,0,0
Audi,2016,8900000,13000,4,0,0,0
Audi,2015,3200000,30000,1,0,0,0
MG,2019,1860000,18000,4,0,0,0
Land-Rover,2010,4200000,100000,1,0,0,0
Honda,2015,850000,58000,4,0,0,0
Mahindra,2017,585000,85441,1,0,1,0
Mahindra,2015,380000,64541,1,0,1,0
Maruti,2019,650000,35000,1,1,1,0
Nissan,2017,434999,16267,4,0,1,0
Volkswagen,2013,525000,71500,1,0,1,0
BMW,2019,4800000,12999,1,0,0,0
Chevrolet,2008,160000,80000,4,1,1,0
Maruti,2007,160000,90000,4,1,1,2
Hyundai,2017,900000,14700,4,1,1,0
Maruti,2000,61000,90000,4,1,1,2
Maruti,2017,400000,50000,4,1,1,0
Hyundai,2009,150000,100000,4,1,1,2
Volkswagen,2019,950000,24000,4,1,0,0
Hyundai,2007,110000,90000,4,1,1,0
Tata,2015,375000,30000,4,1,1,0
Datsun,2017,350000,80000,4,1,1,0
Hyundai,2012,310000,92686,1,0,1,2
Tata,2010,90000,300000,4,1,1,4
Volkswagen,2011,350000,90000,4,1,1,2
Hyundai,2003,100000,60000,4,1,1,0
Mahindra,2017,1300000,40000,1,1,0,0
Hyundai,2014,280000,55000,4,1,1,0
Hyundai,2018,360000,6000,4,1,1,0
Maruti,2011,150000,40000,4,1,1,2
Skoda,2017,900000,15000,4,1,0,0
Ambassador,2005,120000,50000,1,1,1,2
Fiat,2010,215000,90000,4,1,1,2
Renault,2013,550000,38500,1,1,1,0
Tata,2018,775000,35000,4,1,1,0
Maruti,2001,409999,49359,4,1,1,4
Maruti,2005,65000,70000,4,1,1,2
Maruti,2008,200000,90000,4,1,1,2
Maruti,2010,240000,50000,4,1,1,2
Toyota,2012,800000,108731,1,1,1,0
Toyota,2010,400000,120000,1,1,1,0
Tata,2016,500000,60000,1,1,1,0
Mahindra,2007,150000,90000,1,1,1,4
Toyota,2014,500000,140000,1,1,1,2
Hyundai,2014,320000,80000,4,1,1,0
Nissan,2013,300000,90000,1,1,1,0
Maruti,2018,285000,14000,4,1,1,0
Tata,2012,360000,70000,1,1,1,2
Honda,2009,450000,55000,4,1,1,2
Maruti,2011,175000,60000,4,1,1,4
Chevrolet,2011,350000,74000,1,1,1,2
Ford,2020,530000,45000,1,0,1,0
Honda,2017,1025000,38000,1,0,1,0
Honda,2017,950000,24000,1,0,1,0
Honda,2017,725000,29976,4,0,1,0
Honda,2017,919999,41000,4,0,1,0
Honda,2018,700000,15000,1,0,1,0
Honda,2017,725000,36000,1,0,1,0
Honda,2017,840000,30646,4,0,1,0
Maruti,2015,365000,23600,4,0,1,0
Honda,2014,665000,71318,1,0,1,0
Maruti,2003,50000,78098,4,1,1,0
Hyundai,2014,225000,30000,4,1,1,0
Hyundai,2012,229999,45000,4,1,1,2
Hyundai,2008,145000,67000,4,1,1,0
Ford,2017,750000,18054,4,0,1,0
Honda,2015,785000,40000,1,1,1,0
Hyundai,2011,225000,30000,4,1,1,0
Hyundai,2017,300000,80000,1,1,1,0
Hyundai,2016,680000,20000,1,1,1,0
Mahindra,2016,700000,40000,1,1,1,0
Tata,2011,180000,120000,1,1,1,0
Ford,2008,270000,120000,1,1,1,2
Maruti,2010,370000,97000,4,1,1,2
Mahindra,2018,1100000,70000,1,1,1,0
Hyundai,2004,120000,120000,1,1,1,2
Skoda,2013,430000,88000,1,1,1,2
Maruti,2014,550000,38406,1,0,1,0
Hyundai,2014,320000,54350,4,0,1,0
Maruti,2015,390000,32260,4,0,1,0
Renault,2014,550000,58231,1,0,1,0
Maruti,2012,370000,59858,4,0,1,0
Maruti,2010,190000,73350,4,0,1,0
Renault,2013,509999,88473,1,0,1,0
Honda,2013,450000,96987,4,0,1,0
Mercedes-Benz,2016,5500000,77350,1,0,0,0
Maruti,2015,550000,61187,1,0,1,0
Mahindra,2009,400000,68350,1,0,1,0
Ford,2015,585000,81150,1,0,1,0
Hyundai,2019,500000,30000,4,1,1,0
Maruti,2015,800000,30000,4,1,1,0
Maruti,2009,265000,120000,1,1,1,2
Ford,2012,175000,180000,1,1,1,0
Fiat,2007,125000,50000,4,1,1,2
Tata,2010,165000,80000,1,1,1,0
Mahindra,2011,150000,280000,1,1,1,0
Hyundai,2015,1025000,90000,1,1,1,2
Toyota,2014,1030000,250000,1,1,1,2
Chevrolet,2012,380000,90000,1,1,1,1
Maruti,2010,250000,110000,1,1,1,4
Maruti,2000,85000,80000,4,1,1,2
Fiat,2016,500000,35000,1,1,1,0
Hyundai,2018,350000,15000,4,1,1,0
Maruti,2010,190000,52000,4,1,1,2
Volkswagen,2009,940000,140000,1,1,1,0
Maruti,2013,475000,60000,4,1,1,2
Maruti,2018,300000,17000,4,1,1,0
Chevrolet,2016,250000,70000,4,1,1,4
Maruti,2001,93000,97000,4,1,1,1
Ford,2012,290000,125000,1,1,1,2
Tata,2010,75000,300000,4,1,1,4
Mahindra,2015,1000000,120000,1,1,1,2
Hyundai,2015,550000,87000,1,1,1,0
Fiat,2010,285000,75000,1,1,1,4
Maruti,2012,229999,40000,4,1,1,2
Ford,2014,580000,120000,1,1,1,0
Toyota,2005,175000,100000,4,1,1,1
Maruti,2012,250000,110000,1,1,1,1
Maruti,2006,70000,105700,4,1,1,0
Maruti,2017,430999,14000,4,0,1,0
Chevrolet,2010,80000,70000,4,1,1,0
Maruti,2019,335000,28000,4,0,1,0
Maruti,2017,350000,51000,4,0,1,0
Maruti,2018,315000,56000,4,0,1,0
Volkswagen,2019,1100000,35000,1,1,0,0
Maruti,2005,80000,24000,4,1,1,0
Maruti,2014,285000,64000,4,0,1,2
Tata,2009,100000,120000,1,1,1,4
Maruti,2011,225000,37091,4,1,1,0
Volvo,2017,4500000,80000,1,1,0,0
Maruti,2018,320000,38900,4,1,1,4
Hyundai,2016,1249000,60000,1,1,1,4
Maruti,2008,120000,110000,4,1,1,4
Volkswagen,2011,200000,100000,1,1,1,2
Hyundai,2016,1151000,85000,1,1,1,0
Tata,2012,120000,140000,1,1,1,0
Renault,2017,220000,20000,4,1,1,0
Mahindra,2018,784000,40000,1,1,1,0
Honda,2017,500000,50000,4,1,1,0
Hyundai,2018,350000,20000,4,1,1,0
Mahindra,2018,1400000,50000,1,1,0,0
Hyundai,2019,525000,9400,4,1,1,0
Ford,2017,930000,12000,1,1,1,0
Maruti,2017,440000,14100,0,0,1,0
Maruti,2016,434999,21000,4,0,1,0
Hyundai,2011,250000,28000,4,0,1,0
Maruti,2017,940000,35000,1,0,1,0
Hyundai,2017,1050000,31000,1,0,0,0
Maruti,2016,825000,58000,1,0,1,0
Maruti,2012,229999,25000,4,1,1,0
Hyundai,2011,375000,72000,4,0,1,0
Maruti,2013,640000,89000,1,0,1,0
Toyota,2012,800000,160000,1,0,1,0
Ford,2012,130000,30000,4,1,1,4
Hyundai,2014,300000,37555,4,0,1,0
Maruti,2018,440000,14000,4,0,1,0
Maruti,2014,595000,56600,0,0,1,0
Mahindra,2013,450000,110000,1,1,1,0
Maruti,2017,690000,50000,1,1,1,0
Maruti,2019,300000,5000,4,1,1,0
Chevrolet,2014,170000,100000,4,1,1,2
Toyota,2012,280000,120000,1,1,1,0
Maruti,2009,220000,67580,4,1,1,2
Hyundai,2009,140000,100000,4,1,1,4
Maruti,2004,45000,60000,4,1,1,0
Ford,2014,200000,125000,1,1,1,2
Mahindra,2008,325000,120000,1,1,1,2
Hyundai,2010,300000,130000,1,1,1,2
Maruti,2009,120000,250000,4,1,1,2
Mahindra,2015,280000,40000,1,1,1,0
Nissan,2013,225000,78000,1,0,1,0
Ford,2015,750000,48238,4,2,0,0
Hyundai,2016,535000,38365,4,0,1,0
Mahindra,2016,1250000,23670,1,2,1,0
Maruti,2017,650000,49834,4,2,1,0
Honda,2013,295000,57353,4,2,1,0
Maruti,2015,480000,68308,1,2,1,0
Honda,2015,575000,63240,1,2,1,0
Tata,2020,426000,1000,1,1,1,0
Mahindra,2015,295000,90000,1,1,1,4
Mahindra,2011,330000,100000,1,1,1,2
Maruti,2009,150000,80000,4,1,1,0
Hyundai,2016,927999,90000,1,1,1,0
Maruti,2003,70000,60000,4,1,1,1
Hyundai,2015,399000,55000,1,0,1,0
Maruti,2015,350000,90000,1,1,1,0
Mahindra,2006,125000,50000,1,1,1,2
Hyundai,2008,150000,90000,4,1,1,2
Hyundai,2015,250000,25000,4,1,1,0
Hyundai,2014,675000,61000,1,0,1,0
Maruti,2018,950000,30000,1,1,1,0
Maruti,2018,409999,45000,0,1,1,0
Fiat,2011,225000,60000,1,1,1,0
Honda,2008,350000,75000,4,1,1,2
Tata,2005,51111,140000,4,1,1,4
Chevrolet,2013,290000,56000,1,0,1,0
Toyota,2006,310000,62000,2,0,0,2
Hyundai,2007,212000,58000,1,0,1,2
Skoda,2013,900000,49000,1,0,0,2
Chevrolet,2011,221000,56000,1,0,1,2
Toyota,2013,675000,73000,1,0,1,0
Honda,2014,421000,69000,1,0,1,0
Maruti,2008,350000,10000,4,1,1,0
Hyundai,2010,140000,110000,0,1,1,0
Skoda,2002,90000,116000,1,1,1,2
Honda,2018,830000,40000,1,1,1,0
Maruti,2009,180000,30000,4,1,1,0
Maruti,2009,210000,109000,1,1,1,2
Maruti,2017,700000,90000,1,1,1,0
Tata,2012,125000,120000,1,1,1,0
Hyundai,2017,530000,64916,4,1,1,0
Ford,2018,800000,37161,1,0,1,0
Maruti,2016,580000,15000,4,1,1,0
Audi,2012,1400000,118000,1,1,0,2
Renault,2018,300000,50852,4,1,1,0
Renault,2016,300000,30000,4,1,1,0
Maruti,2015,700000,77000,1,1,1,0
Nissan,2012,250000,70000,4,1,1,4
Chevrolet,2016,500000,120000,1,1,1,0
Honda,2009,428000,40000,4,1,0,4
Tata,2019,1400000,33000,1,1,1,0
Hyundai,2013,219000,53500,4,1,1,4
Honda,2010,409999,60000,4,1,1,0
Tata,2018,570000,5000,4,1,1,0
Maruti,2007,160000,80000,4,1,1,4
Maruti,2017,749000,51500,1,1,1,2
Maruti,2010,300000,120000,1,1,1,4
Ford,2014,550000,79800,1,0,1,0
Ford,2015,550000,97000,1,0,1,2
Ford,2019,1250000,6590,1,0,1,0
Ford,2017,700000,49957,1,0,1,0
Ford,2017,600000,43235,1,0,1,0
Ford,2018,925000,50699,1,0,1,0
Ford,2016,1800000,126000,1,0,0,0
Ford,2015,459999,140730,1,0,1,2
Hyundai,2015,565000,46000,4,1,1,0
Hyundai,2013,170000,80000,4,1,1,4
Toyota,2001,150000,256000,1,0,1,0
Mahindra,2008,295000,120000,1,1,1,0
Hyundai,2018,819999,40000,1,1,1,0
Hyundai,2019,819999,40000,1,1,1,0
Ford,2015,550000,135000,1,1,1,2
Mahindra,2015,550000,50000,1,1,1,0
Volkswagen,2017,590000,98000,1,1,1,0
Honda,2017,950000,50000,1,1,1,0
Honda,2017,1000000,30000,1,1,1,0
Nissan,2013,500000,120000,1,1,1,0
Fiat,2017,450000,70000,1,1,1,0
Maruti,2017,720000,35000,1,1,1,0
Maruti,2015,390000,70000,1,1,1,2
Mahindra,2014,500000,35000,1,1,1,0
Toyota,2016,2500000,70000,4,1,0,2
Hyundai,2017,780000,50000,1,1,1,0
Maruti,2015,484999,90000,1,1,1,2
Volkswagen,2012,420000,90000,1,1,1,2
Mahindra,2015,1225000,70000,1,1,1,0
Tata,2015,350000,50000,1,1,1,2
Mahindra,2015,350000,120000,1,1,1,4
Toyota,2011,800000,230000,1,1,1,0
Hyundai,2004,125000,70000,4,1,0,2
Tata,2010,75000,100000,1,1,1,4
Mahindra,2018,509999,15000,4,1,1,0
Tata,2014,215000,80000,1,1,1,4
Maruti,2014,480000,101000,1,0,1,0
Maruti,2016,630000,55000,1,0,1,0
Honda,2007,190000,115000,4,0,1,2
Maruti,2015,500000,100000,1,0,1,0
Volkswagen,2014,850000,52000,1,0,1,2
Maruti,2011,350000,105000,1,0,1,0
Renault,2013,425000,170000,1,0,1,0
Maruti,2015,495000,105000,1,0,1,0
Maruti,2017,890000,60000,1,1,1,2
Hyundai,2018,1100000,25000,1,1,0,2
Mahindra,2014,650000,218000,1,1,1,2
Ford,2009,233000,58000,4,1,1,4
Tata,2015,300000,110000,1,1,1,2
Honda,2020,614000,1000,4,1,1,0
Hyundai,2010,250000,100000,4,1,1,2
Hyundai,2010,250000,110000,4,1,1,2
Maruti,2013,290000,52000,4,1,1,0
Maruti,2013,320000,80000,4,1,1,2
Hyundai,2006,145000,52000,4,1,1,2
Maruti,2005,100000,124000,4,1,1,2
Fiat,2010,130000,210000,1,1,1,2
Hyundai,2006,145000,66000,4,1,0,2
Maruti,2008,110000,120000,4,1,1,4
Maruti,2019,680000,40000,1,1,1,0
Maruti,2004,37500,90000,4,1,1,2
Maruti,2011,200000,120000,1,1,1,2
Maruti,2019,1000000,15000,1,1,1,0
Ford,2019,2800000,10000,1,1,0,0
Maruti,2015,470000,170000,1,1,1,0
Maruti,2017,415000,20000,4,1,1,0
Nissan,2014,500000,82000,1,1,1,0
Chevrolet,2013,150000,60000,4,1,1,2
Maruti,2005,95000,50000,4,1,1,2
Maruti,2012,400000,70000,1,1,1,0
Maruti,2008,114999,66782,4,1,1,2
Maruti,2006,75000,130000,4,1,1,0
Hyundai,2013,500000,120000,1,1,1,0
Maruti,2014,195000,75000,4,1,1,2
Maruti,2015,155000,40000,4,1,1,0
Maruti,2000,65000,90000,4,1,1,2
Honda,2005,65000,150000,4,1,1,4
Tata,2015,190000,60000,4,1,1,2
Mahindra,2012,200000,112198,1,1,1,2
Tata,2010,160000,60000,4,1,1,2
Tata,2010,150000,130000,1,1,1,2
Ford,2015,530000,175000,1,1,1,4
Mahindra,2015,750000,120000,1,1,1,0
Maruti,2012,225000,90000,1,1,1,2
Toyota,2012,600000,170000,1,1,1,0
Hyundai,2014,409999,80000,1,1,1,2
Maruti,2009,110000,83000,4,1,1,2
Hyundai,2016,865000,90000,1,1,1,0
Renault,2016,225000,40000,4,1,1,0
